cluster,elderly_pct,elderly_density_log,nearest_hawker_km,nearest_supermarket_km,nearest_market_km,food_amenity_count_log,food_amenity_diversity,transit_access_score,accessibility_support_score,cluster_size
0,0.16803622736834797,7.543206788092278,0.6890854833454929,0.32834136553284493,7.264900343866079,2.110605921558548,1.7916666666666667,0.41096683079654844,0.46854085839069287,192
1,0.14425219011739113,5.681512034800745,1.7799710401171585,1.029612235976891,10.378180921683732,0.6374824071008165,0.7407407407407407,-0.7823618206585494,-0.6815950562880921,27
