antecedents,consequents,support,confidence,lift,leverage,conviction
"high_elderly_share, rich_accessibility_support, rich_transit_access",rich_food_access,0.0958904109589041,0.9130434782608695,2.5968379446640317,0.0589645753841663,7.456621004566206
"high_elderly_density, rich_food_access","hawker_present, high_elderly_share",0.1506849315068493,0.8048780487804879,2.592180774748924,0.09255436708992723,3.533675799086759
"hawker_present, high_elderly_share, rich_transit_access",rich_food_access,0.1141552511415525,0.8928571428571429,2.5394248608534324,0.06920206000708909,6.0517503805175075
"diverse_food_environment, high_elderly_share, rich_transit_access",rich_food_access,0.1141552511415525,0.8928571428571429,2.5394248608534324,0.06920206000708909,6.0517503805175075
"high_elderly_share, rich_transit_access","hawker_present, rich_food_access",0.1141552511415525,0.8333333333333334,2.5347222222222223,0.06911865891036467,4.027397260273974
"high_elderly_share, rich_transit_access","diverse_food_environment, rich_food_access",0.1141552511415525,0.8333333333333334,2.5347222222222223,0.06911865891036467,4.027397260273974
"hawker_present, high_elderly_share, rich_accessibility_support",rich_food_access,0.1278538812785388,0.875,2.4886363636363638,0.07647880569629491,5.187214611872147
"diverse_food_environment, high_elderly_share, rich_accessibility_support",rich_food_access,0.1278538812785388,0.875,2.4886363636363638,0.07647880569629491,5.187214611872147
"diverse_food_environment, rich_accessibility_support","hawker_present, rich_transit_access",0.1643835616438356,0.6101694915254238,2.474576271186441,0.09795458810283356,1.9326980345443718
"hawker_present, rich_accessibility_support","diverse_food_environment, rich_transit_access",0.1643835616438356,0.6101694915254238,2.474576271186441,0.09795458810283356,1.9326980345443718
"diverse_food_environment, rich_transit_access","hawker_present, rich_accessibility_support",0.1643835616438356,0.6666666666666666,2.4745762711864407,0.09795458810283356,2.1917808219178077
"hawker_present, rich_transit_access","diverse_food_environment, rich_accessibility_support",0.1643835616438356,0.6666666666666666,2.4745762711864407,0.09795458810283356,2.1917808219178077
"high_elderly_share, rich_transit_access",rich_food_access,0.1187214611872146,0.8666666666666667,2.464935064935065,0.07055732782886096,4.863013698630138
"high_elderly_share, rich_transit_access, supermarket_present",rich_food_access,0.1187214611872146,0.8666666666666667,2.464935064935065,0.07055732782886096,4.863013698630138
"high_elderly_share, rich_transit_access","rich_food_access, supermarket_present",0.1187214611872146,0.8666666666666667,2.464935064935065,0.07055732782886096,4.863013698630138
"high_elderly_density, rich_food_access, rich_transit_access",high_elderly_share,0.0730593607305936,0.8421052631578947,2.4589473684210525,0.0433477200225183,4.1643835616438345
"hawker_present, rich_accessibility_support, rich_transit_access",rich_food_access,0.1415525114155251,0.8611111111111112,2.4491341991341993,0.08375555138550073,4.668493150684934
"diverse_food_environment, rich_accessibility_support, rich_transit_access",rich_food_access,0.1415525114155251,0.8611111111111112,2.4491341991341993,0.08375555138550073,4.668493150684934
"high_elderly_density, rich_food_access","high_elderly_share, supermarket_present",0.1506849315068493,0.8048780487804879,2.448170731707317,0.08913492212422594,3.4400684931506857
"high_elderly_density, rich_accessibility_support, rich_food_access",high_elderly_share,0.0684931506849315,0.8333333333333334,2.4333333333333336,0.04034528054043911,3.9452054794520555
"high_elderly_share, rich_accessibility_support","hawker_present, rich_food_access",0.1278538812785388,0.8,2.4333333333333336,0.075311190342153,3.356164383561645
"high_elderly_share, rich_accessibility_support","diverse_food_environment, rich_food_access",0.1278538812785388,0.8,2.4333333333333336,0.075311190342153,3.356164383561645
"high_elderly_share, rich_accessibility_support","hawker_present, rich_transit_access",0.0958904109589041,0.6,2.4333333333333336,0.05648339275661475,1.8835616438356164
"high_elderly_share, rich_accessibility_support","diverse_food_environment, rich_transit_access",0.0958904109589041,0.6,2.4333333333333336,0.05648339275661475,1.8835616438356164
"high_elderly_share, rich_food_access","hawker_present, high_elderly_density",0.1506849315068493,0.673469387755102,2.4178655068584813,0.08836346197952502,2.209474885844749
"high_elderly_share, rich_food_access","diverse_food_environment, high_elderly_density",0.1506849315068493,0.673469387755102,2.4178655068584813,0.08836346197952502,2.209474885844749
"hawker_present, high_elderly_density","high_elderly_share, rich_food_access",0.1506849315068493,0.5409836065573771,2.4178655068584813,0.08836346197952502,1.6911285061969996
"diverse_food_environment, high_elderly_density","high_elderly_share, rich_food_access",0.1506849315068493,0.5409836065573771,2.4178655068584813,0.08836346197952502,1.6911285061969996
"hawker_present, high_elderly_density, rich_food_access",high_elderly_share,0.1506849315068493,0.825,2.409,0.08813410896353287,3.7573385518590987
"diverse_food_environment, high_elderly_density, rich_food_access",high_elderly_share,0.1506849315068493,0.825,2.409,0.08813410896353287,3.7573385518590987
"poor_transit_access, rich_food_access","diverse_food_environment, high_elderly_share",0.0502283105022831,0.7333333333333333,2.397014925373134,0.029273784950272094,2.6027397260273966
"high_elderly_density, high_elderly_share, rich_transit_access",rich_food_access,0.0730593607305936,0.8421052631578947,2.3950786056049216,0.04255540960363628,4.1065449010654484
"high_elderly_density, high_elderly_share","hawker_present, rich_food_access",0.1506849315068493,0.7857142857142857,2.3898809523809526,0.08763370238318634,3.132420091324201
"high_elderly_density, high_elderly_share","diverse_food_environment, rich_food_access",0.1506849315068493,0.7857142857142857,2.3898809523809526,0.08763370238318634,3.132420091324201
"high_elderly_density, rich_accessibility_support, rich_transit_access",high_elderly_share,0.0593607305936073,0.8125,2.3725,0.034340401576280724,3.506849315068493
"poor_transit_access, rich_food_access","hawker_present, high_elderly_share",0.0502283105022831,0.7333333333333333,2.361764705882353,0.028961030837555513,2.5856164383561637
"high_elderly_share, rich_accessibility_support",rich_food_access,0.1324200913242009,0.8285714285714286,2.3565862708719854,0.07622860240612164,3.7823439878234417
"high_elderly_share, rich_accessibility_support, supermarket_present",rich_food_access,0.1324200913242009,0.8285714285714286,2.3565862708719854,0.07622860240612164,3.7823439878234417
"high_elderly_share, rich_accessibility_support","rich_food_access, supermarket_present",0.1324200913242009,0.8285714285714286,2.3565862708719854,0.07622860240612164,3.7823439878234417
"high_elderly_density, rich_food_access",high_elderly_share,0.1506849315068493,0.8048780487804879,2.3502439024390247,0.08657033839994996,3.3698630136986307
"high_elderly_density, rich_food_access, supermarket_present",high_elderly_share,0.1506849315068493,0.8048780487804879,2.3502439024390247,0.08657033839994996,3.3698630136986307
"high_elderly_density, rich_accessibility_support","high_elderly_share, rich_food_access",0.0684931506849315,0.5172413793103449,2.3117522871217457,0.038864911073580616,1.6079582517938684
"high_elderly_density, rich_transit_access","high_elderly_share, rich_food_access",0.0730593607305936,0.5161290322580645,2.30678077682686,0.04138779424949438,1.604261796042618
"high_elderly_share, rich_food_access, rich_transit_access",rich_accessibility_support,0.0958904109589041,0.8076923076923077,2.2972027972027975,0.054148162048330936,3.3716894977168956
"hawker_present, high_elderly_density, high_elderly_share",rich_food_access,0.1506849315068493,0.8048780487804879,2.289198606271777,0.08486061591709931,3.323059360730595
"diverse_food_environment, high_elderly_density, high_elderly_share",rich_food_access,0.1506849315068493,0.8048780487804879,2.289198606271777,0.08486061591709931,3.323059360730595
"hawker_present, high_elderly_density, rich_transit_access",high_elderly_share,0.0821917808219178,0.782608695652174,2.285217391304348,0.04622505785951085,3.024657534246576
"diverse_food_environment, high_elderly_density, rich_transit_access",high_elderly_share,0.0821917808219178,0.782608695652174,2.285217391304348,0.04622505785951085,3.024657534246576
"poor_food_access, poor_transit_access",poor_accessibility_support,0.1552511415525114,0.8292682926829268,2.270121951219512,0.08686224223848543,3.717547292889758
"hawker_present, rich_food_access, rich_transit_access",rich_accessibility_support,0.1415525114155251,0.7948717948717948,2.260739260739261,0.07893913804966535,3.1609589041095885
"diverse_food_environment, rich_food_access, rich_transit_access",rich_accessibility_support,0.1415525114155251,0.7948717948717948,2.260739260739261,0.07893913804966535,3.1609589041095885
"high_elderly_density, high_elderly_share, rich_accessibility_support",rich_food_access,0.0684931506849315,0.7894736842105263,2.245386192754614,0.03798919955797418,3.0799086757990874
"high_elderly_density, high_elderly_share",rich_food_access,0.1506849315068493,0.7857142857142857,2.2346938775510203,0.08325514480515418,3.025875190258752
"high_elderly_density, high_elderly_share, supermarket_present",rich_food_access,0.1506849315068493,0.7857142857142857,2.2346938775510203,0.08325514480515418,3.025875190258752
"high_elderly_density, high_elderly_share","rich_food_access, supermarket_present",0.1506849315068493,0.7857142857142857,2.2346938775510203,0.08325514480515418,3.025875190258752
"poor_transit_access, rich_food_access","high_elderly_share, supermarket_present",0.0502283105022831,0.7333333333333333,2.2305555555555556,0.027710014386689186,2.5171232876712324
"hawker_present, high_elderly_density, rich_transit_access",rich_food_access,0.0821917808219178,0.782608695652174,2.225861095426313,0.04526594524718,2.9826484018264847
"diverse_food_environment, high_elderly_density, rich_transit_access",rich_food_access,0.0821917808219178,0.782608695652174,2.225861095426313,0.04526594524718,2.9826484018264847
"diverse_food_environment, rich_accessibility_support","hawker_present, rich_food_access",0.1963470319634703,0.7288135593220338,2.21680790960452,0.10777506724213423,2.4751712328767117
"hawker_present, rich_accessibility_support","diverse_food_environment, rich_food_access",0.1963470319634703,0.7288135593220338,2.21680790960452,0.10777506724213423,2.4751712328767117
"diverse_food_environment, rich_food_access","hawker_present, rich_accessibility_support",0.1963470319634703,0.5972222222222222,2.21680790960452,0.10777506724213423,1.8138875767595652
"hawker_present, rich_food_access","diverse_food_environment, rich_accessibility_support",0.1963470319634703,0.5972222222222222,2.21680790960452,0.10777506724213423,1.8138875767595652
"diverse_food_environment, high_elderly_share","hawker_present, high_elderly_density",0.1872146118721461,0.6119402985074627,2.196965989723514,0.10199954129396802,1.8591499824376538
"hawker_present, high_elderly_density","diverse_food_environment, high_elderly_share",0.1872146118721461,0.6721311475409836,2.1969659897235134,0.10199954129396802,2.1168949771689496
"diverse_food_environment, rich_transit_access","hawker_present, rich_food_access",0.1780821917808219,0.7222222222222222,2.1967592592592595,0.0970163257646838,2.4164383561643836
"hawker_present, rich_transit_access","diverse_food_environment, rich_food_access",0.1780821917808219,0.7222222222222222,2.1967592592592595,0.0970163257646838,2.4164383561643836
"diverse_food_environment, rich_food_access","hawker_present, rich_transit_access",0.1780821917808219,0.5416666666666666,2.196759259259259,0.0970163257646838,1.643835616438356
"hawker_present, rich_food_access","diverse_food_environment, rich_transit_access",0.1780821917808219,0.5416666666666666,2.196759259259259,0.0970163257646838,1.643835616438356
"hawker_present, high_elderly_density, rich_accessibility_support",high_elderly_share,0.0821917808219178,0.75,2.19,0.04466128729592794,2.6301369863013697
"diverse_food_environment, high_elderly_density, rich_accessibility_support",high_elderly_share,0.0821917808219178,0.75,2.19,0.04466128729592794,2.6301369863013697
"rich_food_access, rich_transit_access",rich_accessibility_support,0.1506849315068493,0.7674418604651163,2.1827242524916945,0.08164967369320907,2.7881278538812793
"rich_food_access, rich_transit_access, supermarket_present",rich_accessibility_support,0.1506849315068493,0.7674418604651163,2.1827242524916945,0.08164967369320907,2.7881278538812793
"rich_food_access, rich_transit_access","rich_accessibility_support, supermarket_present",0.1506849315068493,0.7674418604651163,2.1827242524916945,0.08164967369320907,2.7881278538812793
"high_elderly_share, rich_transit_access",rich_accessibility_support,0.1050228310502283,0.7666666666666667,2.180519480519481,0.05685869769187465,2.7788649706457935
"high_elderly_share, rich_transit_access, supermarket_present",rich_accessibility_support,0.1050228310502283,0.7666666666666667,2.180519480519481,0.05685869769187465,2.7788649706457935
"high_elderly_share, rich_transit_access","rich_accessibility_support, supermarket_present",0.1050228310502283,0.7666666666666667,2.180519480519481,0.05685869769187465,2.7788649706457935
"diverse_food_environment, high_elderly_share","hawker_present, rich_food_access",0.2191780821917808,0.7164179104477612,2.1791044776119404,0.11859635954212798,2.3669790915645277
"hawker_present, rich_food_access","diverse_food_environment, high_elderly_share",0.2191780821917808,0.6666666666666666,2.1791044776119404,0.11859635954212798,2.0821917808219172
"diverse_food_environment, high_elderly_density","hawker_present, high_elderly_share",0.1872146118721461,0.6721311475409836,2.1646576663452266,0.10072767456892058,2.1029680365296803
"hawker_present, high_elderly_share","diverse_food_environment, high_elderly_density",0.1872146118721461,0.6029411764705882,2.1646576663452266,0.10072767456892058,1.817013360392356
"high_elderly_share, rich_transit_access","hawker_present, high_elderly_density",0.0821917808219178,0.6,2.1540983606557376,0.044035779070494774,1.8036529680365299
"high_elderly_share, rich_transit_access","diverse_food_environment, high_elderly_density",0.0821917808219178,0.6,2.1540983606557376,0.044035779070494774,1.8036529680365299
"hawker_present, high_elderly_share","diverse_food_environment, rich_food_access",0.2191780821917808,0.7058823529411765,2.147058823529412,0.11709513980108838,2.2821917808219183
"diverse_food_environment, rich_food_access","hawker_present, high_elderly_share",0.2191780821917808,0.6666666666666666,2.1470588235294117,0.11709513980108838,2.0684931506849313
"poor_transit_access, rich_food_access",high_elderly_share,0.0502283105022831,0.7333333333333333,2.1413333333333333,0.02677175204853944,2.4657534246575334
"rich_accessibility_support, rich_food_access",rich_transit_access,0.1506849315068493,0.7333333333333333,2.1413333333333333,0.08031525614561831,2.4657534246575334
"hawker_present, poor_transit_access, rich_food_access",high_elderly_share,0.0502283105022831,0.7333333333333333,2.1413333333333333,0.02677175204853944,2.4657534246575334
"poor_transit_access, rich_food_access, supermarket_present",high_elderly_share,0.0502283105022831,0.7333333333333333,2.1413333333333333,0.02677175204853944,2.4657534246575334
"diverse_food_environment, poor_transit_access, rich_food_access",high_elderly_share,0.0502283105022831,0.7333333333333333,2.1413333333333333,0.02677175204853944,2.4657534246575334
"rich_accessibility_support, rich_food_access, supermarket_present",rich_transit_access,0.1506849315068493,0.7333333333333333,2.1413333333333333,0.08031525614561831,2.4657534246575334
"rich_accessibility_support, rich_food_access","rich_transit_access, supermarket_present",0.1506849315068493,0.7333333333333333,2.1413333333333333,0.08031525614561831,2.4657534246575334
"poor_food_access, poor_transit_access, supermarket_present",poor_accessibility_support,0.1141552511415525,0.78125,2.138671875,0.06077854923792248,2.9015003261578607
"hawker_present, high_elderly_share, rich_transit_access",rich_accessibility_support,0.0958904109589041,0.75,2.1331168831168834,0.05093721982444069,2.5936073059360734
"diverse_food_environment, high_elderly_share, rich_transit_access",rich_accessibility_support,0.0958904109589041,0.75,2.1331168831168834,0.05093721982444069,2.5936073059360734
"hawker_present, high_elderly_density, rich_accessibility_support",rich_food_access,0.0821917808219178,0.75,2.1331168831168834,0.04366047413523488,2.5936073059360734
"diverse_food_environment, high_elderly_density, rich_accessibility_support",rich_food_access,0.0821917808219178,0.75,2.1331168831168834,0.04366047413523488,2.5936073059360734
"high_elderly_share, rich_food_access","hawker_present, rich_accessibility_support",0.1278538812785388,0.5714285714285714,2.1210653753026634,0.06757573862096286,1.7047184170471839
"high_elderly_share, rich_food_access","diverse_food_environment, rich_accessibility_support",0.1278538812785388,0.5714285714285714,2.1210653753026634,0.06757573862096286,1.7047184170471839
"high_elderly_share, rich_accessibility_support, rich_food_access",rich_transit_access,0.0958904109589041,0.7241379310344828,2.1144827586206896,0.05054106461499969,2.383561643835616
"hawker_present, rich_accessibility_support, rich_food_access",rich_transit_access,0.1415525114155251,0.7209302325581395,2.1051162790697675,0.07431037718145994,2.3561643835616435
"diverse_food_environment, rich_accessibility_support, rich_food_access",rich_transit_access,0.1415525114155251,0.7209302325581395,2.1051162790697675,0.07431037718145994,2.3561643835616435
"hawker_present, rich_accessibility_support",rich_food_access,0.1963470319634703,0.7288135593220338,2.0728593440457845,0.10162423635870811,2.390981735159817
"diverse_food_environment, rich_accessibility_support",rich_food_access,0.1963470319634703,0.7288135593220338,2.0728593440457845,0.10162423635870811,2.390981735159817
"hawker_present, rich_accessibility_support, supermarket_present",rich_food_access,0.1963470319634703,0.7288135593220338,2.0728593440457845,0.10162423635870811,2.390981735159817
"hawker_present, rich_accessibility_support","rich_food_access, supermarket_present",0.1963470319634703,0.7288135593220338,2.0728593440457845,0.10162423635870811,2.390981735159817
"diverse_food_environment, hawker_present, rich_accessibility_support",rich_food_access,0.1963470319634703,0.7288135593220338,2.0728593440457845,0.10162423635870811,2.390981735159817
"diverse_food_environment, rich_accessibility_support, supermarket_present",rich_food_access,0.1963470319634703,0.7288135593220338,2.0728593440457845,0.10162423635870811,2.390981735159817
"diverse_food_environment, rich_accessibility_support","rich_food_access, supermarket_present",0.1963470319634703,0.7288135593220338,2.0728593440457845,0.10162423635870811,2.390981735159817
rich_food_access,"hawker_present, rich_accessibility_support",0.1963470319634703,0.5584415584415584,2.0728593440457845,0.10162423635870811,1.654579640075208
rich_food_access,"diverse_food_environment, rich_accessibility_support",0.1963470319634703,0.5584415584415584,2.0728593440457845,0.10162423635870811,1.654579640075208
"rich_food_access, supermarket_present","hawker_present, rich_accessibility_support",0.1963470319634703,0.5584415584415584,2.0728593440457845,0.10162423635870811,1.654579640075208
rich_food_access,"hawker_present, rich_accessibility_support, supermarket_present",0.1963470319634703,0.5584415584415584,2.0728593440457845,0.10162423635870811,1.654579640075208
rich_food_access,"diverse_food_environment, hawker_present, rich_accessibility_support",0.1963470319634703,0.5584415584415584,2.0728593440457845,0.10162423635870811,1.654579640075208
"rich_food_access, supermarket_present","diverse_food_environment, rich_accessibility_support",0.1963470319634703,0.5584415584415584,2.0728593440457845,0.10162423635870811,1.654579640075208
rich_food_access,"diverse_food_environment, rich_accessibility_support, supermarket_present",0.1963470319634703,0.5584415584415584,2.0728593440457845,0.10162423635870811,1.654579640075208
"high_elderly_share, rich_food_access","hawker_present, rich_transit_access",0.1141552511415525,0.5102040816326531,2.0691609977324266,0.058985425658347405,1.5382420091324203
"high_elderly_share, rich_food_access","diverse_food_environment, rich_transit_access",0.1141552511415525,0.5102040816326531,2.0691609977324266,0.058985425658347405,1.5382420091324203
"poor_accessibility_support, poor_transit_access",poor_food_access,0.1552511415525114,0.7083333333333334,2.0683333333333334,0.08019015450053169,2.25440313111546
"hawker_present, rich_transit_access",rich_food_access,0.1780821917808219,0.7222222222222222,2.054112554112554,0.09138675173578532,2.334246575342466
"diverse_food_environment, rich_transit_access",rich_food_access,0.1780821917808219,0.7222222222222222,2.054112554112554,0.09138675173578532,2.334246575342466
"hawker_present, rich_transit_access, supermarket_present",rich_food_access,0.1780821917808219,0.7222222222222222,2.054112554112554,0.09138675173578532,2.334246575342466
"hawker_present, rich_transit_access","rich_food_access, supermarket_present",0.1780821917808219,0.7222222222222222,2.054112554112554,0.09138675173578532,2.334246575342466
"diverse_food_environment, hawker_present, rich_transit_access",rich_food_access,0.1780821917808219,0.7222222222222222,2.054112554112554,0.09138675173578532,2.334246575342466
"diverse_food_environment, rich_transit_access, supermarket_present",rich_food_access,0.1780821917808219,0.7222222222222222,2.054112554112554,0.09138675173578532,2.334246575342466
"diverse_food_environment, rich_transit_access","rich_food_access, supermarket_present",0.1780821917808219,0.7222222222222222,2.054112554112554,0.09138675173578532,2.334246575342466
rich_food_access,"hawker_present, rich_transit_access",0.1780821917808219,0.5064935064935064,2.054112554112554,0.09138675173578532,1.526676279740447
rich_food_access,"diverse_food_environment, rich_transit_access",0.1780821917808219,0.5064935064935064,2.054112554112554,0.09138675173578532,1.526676279740447
"rich_food_access, supermarket_present","hawker_present, rich_transit_access",0.1780821917808219,0.5064935064935064,2.054112554112554,0.09138675173578532,1.526676279740447
rich_food_access,"hawker_present, rich_transit_access, supermarket_present",0.1780821917808219,0.5064935064935064,2.054112554112554,0.09138675173578532,1.526676279740447
rich_food_access,"diverse_food_environment, hawker_present, rich_transit_access",0.1780821917808219,0.5064935064935064,2.054112554112554,0.09138675173578532,1.526676279740447
"rich_food_access, supermarket_present","diverse_food_environment, rich_transit_access",0.1780821917808219,0.5064935064935064,2.054112554112554,0.09138675173578532,1.526676279740447
rich_food_access,"diverse_food_environment, rich_transit_access, supermarket_present",0.1780821917808219,0.5064935064935064,2.054112554112554,0.09138675173578532,1.526676279740447
"hawker_present, high_elderly_density","high_elderly_share, supermarket_present",0.1872146118721461,0.6721311475409836,2.044398907103825,0.09564020766873084,2.0472602739726025
"diverse_food_environment, high_elderly_density","high_elderly_share, supermarket_present",0.1872146118721461,0.6721311475409836,2.044398907103825,0.09564020766873084,2.0472602739726025
"high_elderly_share, supermarket_present","hawker_present, high_elderly_density",0.1872146118721461,0.5694444444444444,2.044398907103825,0.09564020766873084,1.6756517896597438
"high_elderly_share, supermarket_present","diverse_food_environment, high_elderly_density",0.1872146118721461,0.5694444444444444,2.044398907103825,0.09564020766873084,1.6756517896597438
rich_food_access,"diverse_food_environment, high_elderly_share",0.2191780821917808,0.6233766233766234,2.0376041868579184,0.11161151769145765,1.8428593922216971
rich_food_access,"hawker_present, high_elderly_share, supermarket_present",0.2191780821917808,0.6233766233766234,2.0376041868579184,0.11161151769145765,1.8428593922216971
rich_food_access,"diverse_food_environment, hawker_present, high_elderly_share",0.2191780821917808,0.6233766233766234,2.0376041868579184,0.11161151769145765,1.8428593922216971
"rich_food_access, supermarket_present","diverse_food_environment, high_elderly_share",0.2191780821917808,0.6233766233766234,2.0376041868579184,0.11161151769145765,1.8428593922216971
rich_food_access,"diverse_food_environment, high_elderly_share, supermarket_present",0.2191780821917808,0.6233766233766234,2.0376041868579184,0.11161151769145765,1.8428593922216971
"diverse_food_environment, high_elderly_share",rich_food_access,0.2191780821917808,0.7164179104477612,2.037604186857918,0.11161151769145765,2.2864695986541697
"hawker_present, high_elderly_share, supermarket_present",rich_food_access,0.2191780821917808,0.7164179104477612,2.037604186857918,0.11161151769145765,2.2864695986541697
"diverse_food_environment, hawker_present, high_elderly_share",rich_food_access,0.2191780821917808,0.7164179104477612,2.037604186857918,0.11161151769145765,2.2864695986541697
"diverse_food_environment, high_elderly_share, supermarket_present",rich_food_access,0.2191780821917808,0.7164179104477612,2.037604186857918,0.11161151769145765,2.2864695986541697
"diverse_food_environment, high_elderly_share","rich_food_access, supermarket_present",0.2191780821917808,0.7164179104477612,2.037604186857918,0.11161151769145765,2.2864695986541697
"rich_accessibility_support, rich_food_access","diverse_food_environment, high_elderly_share",0.1278538812785388,0.6222222222222222,2.0338308457711443,0.06499030462250578,1.8372280419016922
"high_elderly_density, rich_accessibility_support","diverse_food_environment, high_elderly_share",0.0821917808219178,0.6206896551724138,2.028821410190427,0.041679698088029855,1.829804898298049
"hawker_present, rich_food_access","high_elderly_share, supermarket_present",0.2191780821917808,0.6666666666666666,2.0277777777777777,0.11109026083693001,2.013698630136986
"high_elderly_share, supermarket_present","hawker_present, rich_food_access",0.2191780821917808,0.6666666666666666,2.0277777777777777,0.11109026083693001,2.013698630136986
"diverse_food_environment, rich_food_access","high_elderly_share, supermarket_present",0.2191780821917808,0.6666666666666666,2.0277777777777777,0.11109026083693001,2.013698630136986
"high_elderly_share, supermarket_present","diverse_food_environment, rich_food_access",0.2191780821917808,0.6666666666666666,2.0277777777777777,0.11109026083693001,2.013698630136986
"hawker_present, high_elderly_share",rich_food_access,0.2191780821917808,0.7058823529411765,2.0076394194041254,0.11000604657951252,2.204566210045663
"hawker_present, high_elderly_share","rich_food_access, supermarket_present",0.2191780821917808,0.7058823529411765,2.0076394194041254,0.11000604657951252,2.204566210045663
rich_food_access,"hawker_present, high_elderly_share",0.2191780821917808,0.6233766233766234,2.0076394194041254,0.11000604657951252,1.8307353172728704
"rich_food_access, supermarket_present","hawker_present, high_elderly_share",0.2191780821917808,0.6233766233766234,2.0076394194041254,0.11000604657951252,1.8307353172728704
"hawker_present, high_elderly_share, rich_food_access",high_elderly_density,0.1506849315068493,0.6875,2.0075000000000003,0.07562394445486958,2.1041095890410957
"diverse_food_environment, high_elderly_share, rich_food_access",high_elderly_density,0.1506849315068493,0.6875,2.0075000000000003,0.07562394445486958,2.1041095890410957
"rich_accessibility_support, rich_food_access","hawker_present, high_elderly_share",0.1278538812785388,0.6222222222222222,2.003921568627451,0.06405204228435604,1.8251410153102339
"high_elderly_density, rich_accessibility_support","hawker_present, high_elderly_share",0.0821917808219178,0.6206896551724138,1.9989858012170387,0.0410750401367778,1.8177667081776672
"high_elderly_density, high_elderly_share, rich_accessibility_support",rich_transit_access,0.0593607305936073,0.6842105263157895,1.9978947368421054,0.029649089885531995,2.0821917808219177
"diverse_food_environment, rich_food_access","hawker_present, high_elderly_density",0.182648401826484,0.5555555555555556,1.9945355191256833,0.09107399762306874,1.623287671232877
"hawker_present, rich_food_access","diverse_food_environment, high_elderly_density",0.182648401826484,0.5555555555555556,1.9945355191256833,0.09107399762306874,1.623287671232877
"diverse_food_environment, high_elderly_density","hawker_present, rich_food_access",0.182648401826484,0.6557377049180327,1.994535519125683,0.09107399762306874,1.9497716894977166
"hawker_present, high_elderly_density","diverse_food_environment, rich_food_access",0.182648401826484,0.6557377049180327,1.994535519125683,0.09107399762306874,1.9497716894977166
"high_elderly_density, rich_accessibility_support","high_elderly_share, supermarket_present",0.0867579908675799,0.6551724137931034,1.992816091954023,0.04322261837743167,1.9465753424657533
"poor_accessibility_support, poor_food_access",poor_transit_access,0.1552511415525114,0.68,1.9856000000000003,0.07706261337336585,2.0547945205479454
"high_elderly_share, rich_food_access",high_elderly_density,0.1506849315068493,0.673469387755102,1.966530612244898,0.07406017389128668,2.013698630136986
"high_elderly_share, rich_food_access, supermarket_present",high_elderly_density,0.1506849315068493,0.673469387755102,1.966530612244898,0.07406017389128668,2.013698630136986
"high_elderly_share, rich_food_access","high_elderly_density, supermarket_present",0.1506849315068493,0.673469387755102,1.966530612244898,0.07406017389128668,2.013698630136986
"hawker_present, high_elderly_density",high_elderly_share,0.1872146118721461,0.6721311475409836,1.9626229508196722,0.09182460749358855,2.0054794520547943
"diverse_food_environment, high_elderly_density",high_elderly_share,0.1872146118721461,0.6721311475409836,1.9626229508196722,0.09182460749358855,2.0054794520547943
"hawker_present, high_elderly_density, supermarket_present",high_elderly_share,0.1872146118721461,0.6721311475409836,1.9626229508196722,0.09182460749358855,2.0054794520547943
"diverse_food_environment, hawker_present, high_elderly_density",high_elderly_share,0.1872146118721461,0.6721311475409836,1.9626229508196722,0.09182460749358855,2.0054794520547943
"diverse_food_environment, high_elderly_density, supermarket_present",high_elderly_share,0.1872146118721461,0.6721311475409836,1.9626229508196722,0.09182460749358855,2.0054794520547943
high_elderly_share,"hawker_present, high_elderly_density",0.1872146118721461,0.5466666666666666,1.9626229508196722,0.09182460749358855,1.5914585012087028
high_elderly_share,"diverse_food_environment, high_elderly_density",0.1872146118721461,0.5466666666666666,1.9626229508196722,0.09182460749358855,1.5914585012087028
high_elderly_share,"hawker_present, high_elderly_density, supermarket_present",0.1872146118721461,0.5466666666666666,1.9626229508196722,0.09182460749358855,1.5914585012087028
high_elderly_share,"diverse_food_environment, hawker_present, high_elderly_density",0.1872146118721461,0.5466666666666666,1.9626229508196722,0.09182460749358855,1.5914585012087028
high_elderly_share,"diverse_food_environment, high_elderly_density, supermarket_present",0.1872146118721461,0.5466666666666666,1.9626229508196722,0.09182460749358855,1.5914585012087028
"rich_accessibility_support, rich_food_access","high_elderly_share, supermarket_present",0.1324200913242009,0.6444444444444445,1.9601851851851855,0.06486520297741916,1.887842465753425
"high_elderly_density, rich_accessibility_support, rich_transit_access",rich_food_access,0.0502283105022831,0.6875,1.955357142857143,0.024540772711161153,2.0748858447488585
"hawker_present, rich_food_access",high_elderly_share,0.2191780821917808,0.6666666666666666,1.9466666666666668,0.10658660161381123,1.972602739726027
"diverse_food_environment, rich_food_access",high_elderly_share,0.2191780821917808,0.6666666666666666,1.9466666666666668,0.10658660161381123,1.972602739726027
"hawker_present, rich_food_access, supermarket_present",high_elderly_share,0.2191780821917808,0.6666666666666666,1.9466666666666668,0.10658660161381123,1.972602739726027
"diverse_food_environment, hawker_present, rich_food_access",high_elderly_share,0.2191780821917808,0.6666666666666666,1.9466666666666668,0.10658660161381123,1.972602739726027
"diverse_food_environment, rich_food_access, supermarket_present",high_elderly_share,0.2191780821917808,0.6666666666666666,1.9466666666666668,0.10658660161381123,1.972602739726027
high_elderly_share,"hawker_present, rich_food_access",0.2191780821917808,0.64,1.9466666666666668,0.10658660161381123,1.8645357686453579
